,c1,c2,c3,c4,c5,t1,t2,t3,t4,t5,t6
YBL082C,1.4372813593203397,1.7946026986506747,1.35832083958021,2.0194902548725637,1.7851074462768615,1.9030484757621189,2.0694652673663168,1.7871064467766118,1.5627186406796603,1.0749625187406298,1.5322338830584707
YBL084C,3.948525737131434,4.151424287856072,4.624187906046976,3.809095452273863,3.947026486756622,3.6371814092953523,5.211894052973514,4.308845577211394,3.456271864067966,3.268865567216392,3.63968015992004
YBL085W,2.468265867066467,2.476761619190405,2.021489255372314,2.138430784607696,2.2523738130934534,2.0089955022488755,2.31584207896052,2.9555222388805595,1.7426286856571713,1.9365317341329336,2.702648675662169
YBL086C,2.053473263368316,1.7941029485257372,1.5592203898050974,1.3798100949525238,1.4057971014492754,1.7491254372813594,2.3328335832083957,2.1189405297351325,1.0964517741129436,1.8555722138930535,1.623688155922039
YBL087C,8.505747126436782,10.572213893053473,10.66816591704148,10.499750124937531,10.91504247876062,5.569715142428786,6.877061469265367,6.633183408295852,5.772613693153423,4.453773113443279,5.704647676161919
YBL088C,2.682658670664668,3.108945527236382,2.9620189905047476,4.10944527736132,3.47776111944028,3.5762118940529737,3.7011494252873565,3.245377311344328,2.0669665167416293,2.371814092953523,3.568215892053973
YBL089W,3.096951524237881,3.448775612193903,3.129935032483758,2.905047476261869,2.7021489255372315,3.7806096951524237,3.924537731134433,4.026486756621689,3.2423788105947025,3.464767616191904,3.75912043978011
YBL090W,2.927536231884058,3.7296351824087957,3.1519240379810096,3.2423788105947025,3.4877561219390305,3.3813093453273364,4.867066466766617,3.731134432783608,2.905047476261869,3.3243378310844576,4.064967516241879
YBL091C,2.921539230384808,2.7106446776611692,2.31584207896052,2.6016991504247877,2.579210394802599,2.5642178910544726,3.8060969515242378,3.3983008495752123,2.2318840579710146,2.9375312343828086,2.834582708645677
YBL091C-A,3.6871564217891053,3.7126436781609193,4.63368315842079,4.7211394302848575,3.8095952023988007,8.872063968015992,7.454272863568216,6.6566716641679164,6.261369315342328,5.090454772613693,7.84407796101949
YBL092W,23.170914542728635,24.140429785107447,26.72863568215892,29.51874062968516,32.308345827086455,13.924537731134432,18.99450274862569,16.221889055472264,12.105947026486756,13.564217891054472,15.642178910544727
YBL093C,4.4522738630684655,4.538730634682659,4.005497251374313,3.154422788605697,3.0219890054972516,2.4792603698150923,2.9535232383808094,2.340329835082459,2.0304847576211893,2.4367816091954024,2.815592203898051
YBL097W,0.960519740129935,1.1114442778610694,0.9960019990004998,1.5247376311844079,1.575712143928036,1.7786106946526736,1.630184907546227,2.2318840579710146,1.7316341829085458,1.8020989505247376,1.7941029485257372
YBL098W,1.0349825087456272,1.3428285857071465,0.8725637181409296,1.304847576211894,1.1984007996002,2.1784107946026987,2.31584207896052,1.633183408295852,1.4122938530734632,1.4807596201899051,1.7411294352823588
YBL099W,3.109945027486257,4.086456771614193,3.9590204897551224,3.9635182408795604,2.71664167916042,3.077961019490255,3.737631184407796,3.741129435282359,3.0654672663668165,2.638680659670165,4.228385807096452
YBL101C,1.4857571214392804,1.64167916041979,1.767616191904048,1.5142428785607196,1.2318840579710144,1.4507746126936532,1.274862568715642,1.9590204897551224,0.9460269865067467,1.192903548225887,1.7241379310344827
YBL102W,2.929535232383808,2.731134432783608,3.5707146426786607,2.7436281859070464,3.2703648175912043,3.814592703648176,4.2298850574712645,4.37031484257871,4.241379310344827,3.973013493253373,4.250374812593703
YBL103C,3.254872563718141,2.4362818590704647,2.7241379310344827,1.7301349325337332,2.111944027986007,2.267866066966517,2.383808095952024,2.2873563218390807,1.8285857071464269,2.3028485757121437,2.8095952023988007
YBL104C,1.912543728135932,2.739630184907546,1.7316341829085458,1.8855572213893053,1.5162418790604697,1.9540229885057472,2.3043478260869565,1.4362818590704647,1.3128435782108945,1.8430784607696151,2.52423788105947
YBL105C,2.1199400299850075,2.898050974512744,3.1739130434782608,2.178910544727636,1.9805097451274363,3.0919540229885056,2.7031484257871066,2.67816091954023,2.4472763618190903,2.0129935032483757,2.688655672163918
YBL106C,1.4012993503248377,1.8335832083958021,1.5217391304347827,1.7286356821589206,1.8190904547726137,1.7351324337831084,1.9405297351324338,2.0384807596201897,1.5967016491754122,1.943528235882059,2.1389305347326335
YBL107C,2.532233883058471,3.448775612193903,3.267866066966517,3.081959020489755,2.984007996001999,2.843578210894553,3.686656671664168,2.863568215892054,2.7506246876561717,2.9860069965017493,3.2138930534732633
YBR001C,3.153423288355822,3.5987006496751626,4.3278360819590205,4.687156421789106,4.634182908545728,5.477261369315342,6.291854072963519,5.462268865567216,5.548725637181409,6.523738130934532,7.184407796101949
YBR002C,5.400299850074963,7.250374812593703,8.251374312843579,8.672663668165917,7.112443778110944,6.9700149925037485,7.3968015992003995,7.96151924037981,6.67816091954023,7.233383308345827,7.520739630184908
YBR003W,2.3618190904547727,2.6986506746626686,2.341829085457271,2.293353323338331,2.3793103448275863,2.180909545227386,2.55872063968016,2.427286356821589,2.5097451274362816,2.6426786606696653,3.4342828585707146
YBR004C,1.8270864567716143,2.3578210894552725,1.671664167916042,1.8910544727636183,2.280359820089955,2.203398300849575,1.9950024987506247,2.450774612693653,1.9505247376311845,2.0964517741129436,2.166416791604198
YBR005W,1.937031484257871,2.002498750624688,1.5967016491754122,1.968015992003998,1.5802098950524737,2.07896051974013,3.1604197901049473,1.6156921539230384,1.976511744127936,2.303848075962019,2.629685157421289
YBR006W,2.0209895052473765,2.366816591704148,2.096951524237881,2.3493253373313343,2.4672663668165917,2.8510744627686155,3.4367816091954024,2.787606196901549,2.3973013493253372,2.7416291854072963,2.865567216391804
YBR007C,1.5592203898050974,2.075462268865567,1.826086956521739,2.1924037981009494,1.31984007996002,1.5132433783108445,1.0759620189905048,1.7946026986506747,1.158920539730135,1.6356821589205397,1.4492753623188406
YBR008C,2.708145927036482,3.4152923538230886,2.4597701149425286,3.192903548225887,2.6071964017991003,2.9450274862568717,2.7171414292853573,2.6206896551724137,2.954022988505747,2.2228885557221387,2.419790104947526
YBR009C,19.466766616691654,23.88255872063968,25.632683658170915,19.809095452273862,17.288855572213894,11.172913543228386,13.25687156421789,9.83608195902049,12.86256871564218,12.324337831084458,16.37031484257871
YBR010W,22.257871064467768,28.598200899550225,29.035982008995504,26.197901049475263,18.14742628685657,12.414792603698151,17.41929035482259,14.796101949025488,14.69215392303848,16.107946026986507,16.866566716641678
YBR011C,5.145427286356822,6.465267366316842,7.442278860569715,7.4522738630684655,6.24287856071964,8.497251374312844,9.809095452273864,9.78760619690155,7.4432783608195905,8.43128435782109,8.8135932033983
YBR013C,1.095952023988006,1.4817591204397802,2.0649675162418792,1.79960019990005,2.020489755122439,1.4917541229385307,1.7491254372813594,2.2628685657171412,1.9400299850074962,1.6996501749125437,1.9175412293853074
YBR014C,1.1454272863568216,1.5162418790604697,1.7866066966516743,1.5902048975512244,1.3498250874562718,1.909545227386307,1.9480259870064967,1.502248875562219,1.7466266866566718,1.7671164417791105,1.7476261869065468
YBR016W,2.31784107946027,3.879560219890055,3.5092453773113443,4.070964517741129,4.579210394802598,3.5887056471764116,4.225887056471764,4.244377811094453,3.895552223888056,3.3318340829585207,4.953023488255872
YBR017C,2.9345327336331835,3.231384307846077,3.475262368815592,3.55472263868066,2.3458270864567714,4.291354322838581,4.313343328335832,3.8290854572713644,3.2508745627186406,3.180409795102449,4.269865067466267
YBR021W,2.08095952023988,2.5372313843078462,1.5207396301849077,2.632183908045977,2.335832083958021,1.7256371814092955,1.9355322338830585,2.180409795102449,1.8905547226386807,1.6216891554222888,2.812593703148426
YBR022W,1.6986506746626686,2.082458770614693,1.6996501749125437,2.536231884057971,2.2018990504747626,3.0059970014992503,3.3843078460769616,3.026486756621689,2.816591704147926,2.550724637681159,2.603698150924538
YBR023C,2.248375812093953,3.3098450774612695,1.9100449775112445,3.7531234382808596,3.0229885057471266,2.3878060969515245,2.9865067466266866,2.579710144927536,2.268865567216392,2.3203398300849574,1.8225887056471763
YBR024W,2.47576211894053,2.83808095952024,1.7401299350324837,2.352823588205897,2.0129935032483757,2.544727636181909,2.180909545227386,3.209895052473763,2.7031484257871066,2.23688155922039,2.998500749625187
YBR025C,7.778610694652674,11.64367816091954,10.426786606696652,10.558220889555223,9.64367816091954,7.738630684657672,11.567716141929035,11.30134932533733,8.438780609695153,7.401299350324837,10.920539730134932
YBR026C,2.0144927536231885,1.6261869065467267,1.946526736631684,1.8880559720139931,1.7331334332833583,1.778110944527736,2.1594202898550723,1.9175412293853074,1.487256371814093,2.0654672663668165,1.9175412293853074
YBR028C,1.9575212393803099,3.3748125937031483,3.706646676661669,2.1689155422288855,2.9900049975012495,1.777111444277861,1.8790604697651174,3.3438280859570213,2.3533233383308345,2.397801099450275,2.8555722138930535
YBR029C,3.027986006996502,3.4142928535732135,3.7851074462768617,4.766116941529235,4.390304847576212,3.4377811094452775,4.046976511744128,3.265367316341829,3.0219890054972516,3.095952023988006,3.768615692153923
YBR030W,2.102448775612194,2.284357821089455,1.825087456271864,1.9045477261369315,1.445777111444278,1.4442778610694653,1.5412293853073464,1.3418290854572714,1.6496751624187906,1.0269865067466266,1.56071964017991
YBR031W,16.391304347826086,21.44527736131934,20.12943528235882,19.845077461269366,16.059970014992505,14.224387806096951,15.043978010994502,15.613693153423288,12.187406296851574,11.29735132433783,14.249875062468766
YBR034C,7.872063968015992,8.217891054472764,10.228885557221389,9.033983008495753,8.538230884557722,5.534732633683158,6.5967016491754125,7.249375312343828,4.287356321839081,4.890054972513743,6.080459770114943
YBR035C,5.9900049975012495,5.966016991504248,6.328335832083958,6.453773113443279,7.792603698150924,11.623188405797102,12.979010494752623,10.92503748125937,10.29335332333833,8.12943528235882,10.555722138930534
YBR036C,4.36831584207896,4.480259870064968,4.8010994502748625,4.509245377311344,4.160419790104948,4.213393303348326,4.156421789105448,4.737631184407796,4.415292353823088,4.380809595202399,5.184407796101949
YBR037C,1.9640179910044977,2.7606196901549227,2.543728135932034,1.8880559720139931,2.1234382808595704,2.450274862568716,2.0444777611194405,2.102448775612194,2.0349825087456272,2.0374812593703147,3.1274362818590706
YBR038W,1.065967016491754,1.893553223388306,2.2798600699650176,2.113943028485757,1.673663168415792,2.056471764117941,1.8395802098950524,2.3823088455772115,1.7561219390304847,2.2873563218390807,2.36231884057971
YBR039W,2.706646676661669,2.784607696151924,2.8510744627686155,2.8510744627686155,2.6796601699150426,2.5987006496751626,3.7981009495252374,3.2838580709645178,2.7766116941529235,2.2193903048475763,3.0634682658670664
YBR040W,1.3218390804597702,0.92103948025987,1.2443778110944528,0.9740129935032483,1.2278860569715142,0.881559220389805,1.3288355822088955,1.0099950024987505,0.823088455772114,1.4022988505747127,1.192903548225887
YBR041W,1.6851574212893554,2.168415792103948,1.7671164417791105,1.8620689655172413,1.3343328335832083,1.423288355822089,1.528735632183908,1.8370814592703648,1.6146926536731634,1.670664667666167,1.7871064467766118
YBR042C,3.132933533233383,3.9575212393803096,3.7171414292853573,3.344327836081959,3.131434282858571,3.4832583708145926,4.75912043978011,3.157421289355322,3.824087956021989,4.410294852573713,3.2873563218390807
YBR043C,2.5817091454272862,3.2743628185907045,3.023488255872064,3.095952023988006,3.009495252373813,3.4087956021989005,3.2773613193403297,2.9995002498750623,2.3353323338330836,3.15792103948026,3.209895052473763
YBR044C,1.8950524737631185,2.4587706146926536,1.7126436781609196,2.0599700149925035,2.1419290354822587,1.9135432283858071,2.1669165417291354,2.265367316341829,1.6636681659170416,1.5027486256871565,2.2438780609695153
YBR046C,1.39880059970015,2.0964517741129436,1.4377811094452773,1.5902048975512244,1.489255372313843,1.95952023988006,2.574712643678161,2.2543728135932035,2.624687656171914,3.100949525237381,2.857071464267866
YBR047W,1.8160919540229885,1.6941529235382309,2.1159420289855073,1.487256371814093,1.7746126936531734,1.825087456271864,1.8580709645177411,1.6581709145427286,1.6581709145427286,1.6261869065467267,1.7566216891554223
YBR048W,8.879560219890054,9.566716641679161,10.398300849575213,10.889055472263868,11.340329835082459,6.5322338830584705,7.810594702648675,7.243878060969515,6.16591704147926,6.510244877561219,7.48175912043978
YBR049C,2.1369315342328834,1.7811094452773613,2.1404297851074463,2.2938530734632683,2.165417291354323,2.5122438780609695,2.9495252373813092,2.4022988505747125,2.2228885557221387,2.946526736631684,3.5072463768115942
YBR050C,1.2123938030984507,2.204897551224388,1.5142428785607196,1.9655172413793103,1.646176911544228,2.7216391804097952,2.3383308345827087,2.652173913043478,1.5577211394302848,1.9165417291354323,2.3043478260869565
YBR052C,2.9860069965017493,2.808095952023988,2.9705147426286858,3.7286356821589206,3.1159420289855073,4.11744127936032,4.145427286356822,3.5827086456771613,3.5997001499250376,3.138430784607696,4.451274362818591
YBR053C,1.1899050474762618,1.3068465767116442,1.2828585707146427,1.3223388305847077,1.584207896051974,1.623688155922039,1.9750124937531235,1.7581209395302348,1.8760619690154923,1.631184407796102,2.4357821089455274
YBR054W,0.7301349325337332,0.9500249875062469,1.286856571714143,0.7116441779110445,0.8145927036481759,1.4692653673163418,0.9130434782608695,1.5247376311844079,1.185407296351824,1.185407296351824,1.2373813093453274
YBR055C,2.4607696151924037,2.3548225887056473,2.248375812093953,2.0194902548725637,1.7626186906546726,2.266366816591704,2.568215892053973,2.31584207896052,2.2593703148425788,1.7896051974012994,1.855072463768116
YBR056W,1.237881059470265,1.2013993003498251,1.6216891554222888,1.2428785607196402,0.7991004497751124,1.1124437781109446,1.265367316341829,1.433783108445777,1.2058970514742628,1.7501249375312344,1.9045477261369315
YBR057C,2.945527236381809,3.3353323338330836,3.4707646176911546,3.4872563718140928,2.2023988005997,1.7106446776611695,3.0059970014992503,2.291854072963518,1.8835582208895552,2.1394302848575713,2.052473763118441
YBR058C,3.108445777111444,3.5697151424287856,2.943528235882059,3.9950024987506247,3.550224887556222,3.9655172413793105,4.520739630184908,3.132933533233383,4.626186906546726,4.500749625187407,3.6416791604197902
YBR058C-A,3.8640679660169917,4.5477261369315345,3.4847576211894054,4.236381809095453,4.039980009995002,4.170414792603698,4.433783108445777,4.363818090954522,3.6696651674162917,3.9450274862568717,4.53023488255872
YBR059C,1.8280859570214893,1.762118940529735,2.5877061469265366,3.1479260369815094,2.84407796101949,3.0804597701149423,3.632183908045977,2.9395302348825587,2.677161419290355,3.4347826086956523,3.5667166416791605
YBR060C,1.928535732133933,2.6216891554222888,3.15992003998001,2.9625187406296853,2.2403798100949524,1.6156921539230384,2.025487256371814,2.2423788105947025,1.9770114942528736,1.9440279860069964,2.814592703648176
YBR061C,2.1984007996001997,2.2733633183408295,2.9555222388805595,3.018990504747626,2.866566716641679,4.31184407796102,4.768615692153923,3.867566216891554,2.800599700149925,2.992503748125937,3.8905547226386807
