,c1,c2,c3,t1,t2,t3,t4
YGL101W,11.321339330334833,18.435782108945528,23.471264367816094,26.420789605197402,13.773613193403298,10.114442778610695,21.651174412793605
YGL103W,63.15242378810595,79.4792603698151,83.67316341829086,44.93803098450775,51.8775612193903,52.187906046976515,54.77611194402799
YGL104C,1.2273863068465767,2.5037481259370313,1.3328335832083957,1.9215392303848076,2.8895552223888057,3.841079460269865,2.712143928035982
YGL105W,9.079960019990004,8.757621189405297,11.71464267866067,8.338830584707646,6.79560219890055,7.966516741629185,7.581709145427286
YGL106W,6.6966516741629185,8.413793103448276,5.837081459270365,5.825087456271864,7.631184407796102,6.805097451274363,4.827586206896552
YGL107C,5.540229885057471,7.397301349325337,5.189405297351325,4.989005497251374,6.707146426786607,6.395802098950525,6.565217391304348
YGL108C,5.1189405297351325,9.109445277361319,5.47976011994003,7.911544227886057,8.958520739630185,8.48175912043978,8.329335332333834
YGL110C,2.7216391804097952,5.207896051974013,3.8085957021489256,3.83808095952024,4.120439780109945,5.56271864067966,5.011494252873563
YGL111W,6.783108445777112,7.104447776111944,6.236381809095453,4.311344327836082,6.494752623688156,8.108445777111445,6.315342328835582
YGL112C,4.850574712643678,5.8255872063968015,4.485257371314343,4.24487756121939,5.020489755122439,6.084957521239381,5.110944527736132
YGL113W,3.1339330334832582,5.1589205397301345,4.0009995002498755,4.347326336831585,4.330834582708646,4.9990004997501245,4.902048975512244
YGL114W,4.879060469765117,6.392303848075962,5.7936031984008,4.342328835582209,6.1144427786106945,6.634182908545728,4.88455772113943
YGL115W,6.0,8.798600699650175,7.3878060969515245,7.224387806096951,6.3343328335832085,7.604697651174413,6.348825587206397
YGL116W,4.588705647176412,5.952523738130934,7.6766616691654175,4.878060969515243,4.622188905547226,5.101949025487256,5.660669665167417
YGL117W,10.651174412793603,14.144427786106947,22.774112943528237,7.334832583708146,6.679160419790105,9.102948525737132,8.976011994002999
YGL119W,4.122438780609695,8.190904547726136,4.601699150424787,7.289355322338831,4.420289855072464,5.713643178410795,8.333833083458272
YGL120C,7.4632683658170915,8.66816591704148,6.853573213393303,5.536231884057971,5.761619190404797,5.937031484257871,6.901049475262369
YGL121C,8.273363318340829,11.43528235882059,5.310344827586207,7.53023488255872,10.358820589705147,7.461269365317341,10.595702148925538
YGL122C,8.196901549225387,9.966516741629185,11.731134432783609,5.964017991004498,9.109945027486257,10.039980009995002,8.28735632183908
YGL123W,43.66616691654173,40.41029485257371,47.65417291354323,19.151424287856074,29.375312343828085,26.41129435282359,22.15592203898051
YGL124C,3.0644677661169415,5.579710144927536,3.9130434782608696,4.344327836081959,4.388305847076462,5.166916541729136,5.411294352823588
YGL126W,4.070964517741129,7.081959020489755,2.449275362318841,2.9880059970014994,6.599700149925037,5.5012493753123435,3.313343328335832
YGL127C,5.813093453273363,5.709645177411295,4.051974012993504,2.733133433283358,6.376311844077961,5.7766116941529235,3.6431784107946026
YGL128C,3.553723138430785,6.1079460269865065,3.4922538730634685,3.6381809095452273,5.153423288355822,4.7656171914042975,4.256371814092954
YGL129C,4.464767616191904,6.035982008995502,4.4187906046976515,4.746126936531734,6.622188905547226,6.006496751624188,5.288355822088955
YGL130W,4.251874062968516,5.754622688655672,3.899550224887556,4.419790104947526,6.232383808095952,7.043978010994503,4.467266366816592
YGL131C,2.8055972013993005,3.769615192403798,3.4152923538230886,4.179910044977511,3.548225887056472,4.265867066466766,2.938030984507746
YGL133W,1.937031484257871,3.425287356321839,2.3073463268365817,2.92303848075962,3.0974512743628186,3.8030984507746126,3.688655672163918
YGL134W,16.20889555222389,20.391804097951024,18.729135432283858,18.31984007996002,10.554222888555723,10.089455272363818,15.19240379810095
YGL135W,38.81959020489755,33.07096451774113,52.31884057971015,21.880059970014994,24.215392303848077,16.618690654672665,18.92103948025987
YGL136C,3.27936031984008,4.474762618690654,3.2328835582208897,3.812093953023488,4.649175412293853,5.1344327836081955,4.475262368815592
YGL137W,3.8630684657671166,6.88655672163918,5.047476261869066,4.448275862068965,4.586706646676662,6.610194902548725,5.570214892553723
YGL139W,3.1594202898550723,4.6366816591704145,2.2983508245877062,3.1969015492253874,3.47776111944028,4.162918540729635,3.814592703648176
YGL140C,3.546726636681659,6.687656171914043,4.57071464267866,4.7936031984008,5.900049975012494,6.464267866066966,5.305347326336832
YGL141W,3.6541729135432286,4.576711644177911,4.1984007996002,3.7261369315342328,4.453273363318341,5.148925537231384,4.240379810094953
YGL142C,4.36231884057971,5.848575712143928,4.664167916041979,5.1434282858570715,4.691654172913543,6.609195402298851,5.935032483758121
YGL143C,3.71864067966017,4.036981509245377,3.2443778110944526,3.6926536731634183,4.4877561219390305,5.215392303848076,3.497751124437781
YGL144C,3.886056971514243,4.503748125937031,3.9525237381309344,3.952023988005997,4.607696151924038,5.88855572213893,4.691154422788606
YGL145W,2.857071464267866,4.009495252373813,3.051974012993503,3.8215892053973013,4.737631184407796,4.477261369315342,4.817591204397801
YGL146C,2.5402298850574714,4.2123938030984505,1.6671664167916043,2.506246876561719,3.5387306346826586,3.3533233383308345,2.898050974512744
YGL147C,25.863068465767117,22.415292353823087,31.618690654672665,16.421789105447278,15.950524737631184,12.859070464767616,17.169415292353822
YGL148W,10.95952023988006,10.072463768115941,11.27536231884058,4.587206396801599,9.984507746126937,8.213893053473264,5.017491254372813
YGL150C,7.460769615192404,9.027486256871564,7.799100449775112,6.386806596701649,7.181909045477261,9.632683658170915,7.73063468265867
YGL151W,8.97751124437781,8.006496751624187,11.902548725637182,8.462768615692154,11.46526736631684,11.559220389805098,7.666666666666667
YGL153W,2.314842578710645,4.613193403298351,2.67816091954023,2.383808095952024,4.108445777111444,5.1634182908545725,3.710144927536232
YGL154C,3.1679160419790104,3.917541229385307,3.0594702648675662,3.233383308345827,3.8515742128935533,5.569715142428786,3.5187406296851576
YGL155W,3.24287856071964,3.9940029985007497,2.974512743628186,3.6736631684157923,3.8115942028985508,3.9815092453773113,3.9620189905047476
YGL156W,2.1349325337331333,3.187406296851574,1.8930534732633684,2.361319340329835,2.52223888055972,4.258370814592704,2.817091454272864
YGL157W,3.085457271364318,5.751624187906047,2.8565717141429285,3.086456771614193,3.23888055972014,4.462268865567216,4.087956021989005
YGL159W,2.3023488255872064,4.2298850574712645,2.999000499750125,3.1924037981009494,3.3608195902048976,3.7261369315342328,3.846576711644178
YGL160W,2.476761619190405,3.6496751624187906,2.063968015992004,2.7661169415292353,4.4047976011994,4.199400299850075,2.9875062468765616
YGL161C,4.028485757121439,6.585207396301849,2.8520739630184906,2.453273363318341,5.471264367816092,6.077961019490255,3.970014992503748
YGL162W,19.260369815092453,30.91104447776112,18.96551724137931,4.48175912043978,8.645177411294354,9.093953023488256,5.27736131934033
YGL164C,3.5167416291854074,4.402298850574713,3.938030984507746,3.661169415292354,4.011494252873563,4.822088955522239,3.8350824587706147
YGL166W,5.258370814592704,6.200899550224888,1.8435782108945526,2.6776611694152925,5.739630184907546,5.544227886056971,3.175912043978011
YGL167C,5.84207896051974,8.375812093953023,5.844577711144428,6.177411294352823,7.422788605697152,7.534732633683158,6.808595702148925
YGL169W,3.625687156421789,6.091454272863568,4.971014492753623,4.265867066466766,4.782108945527236,6.019990004997501,3.84207896051974
YGL171W,6.8700649675162415,7.429785107446277,8.571214392803599,6.664167916041979,6.15192403798101,7.591204397801099,7.3698150924537735
YGL172W,4.461269365317341,6.424787606196902,3.1774112943528237,2.890054972513743,6.576711644177911,6.68215892053973,3.5987006496751626
YGL173C,4.622688655672164,6.807096451774113,5.36631684157921,5.193403298350825,6.093453273363318,6.537731134432784,6.244377811094453
YGL174W,2.467766116941529,3.5612193903048475,1.8255872063968015,2.717641179410295,3.6996501749125437,4.72263868065967,4.139430284857571
YGL176C,3.2758620689655173,4.535732133933034,3.695152423788106,3.449275362318841,4.75512243878061,5.380809595202399,5.150924537731134
YGL178W,6.236381809095453,6.371314342828586,7.747126436781609,4.0544727636181905,4.3698150924537735,5.83608195902049,4.060969515242379
YGL179C,3.469265367316342,5.426286856571714,3.2263868065967016,5.73263368315842,5.295852073963019,5.595702148925537,4.082958520739631
YGL180W,1.856071964017991,3.162918540729635,1.6136931534232883,2.4247876061969014,3.823088455772114,4.43328335832084,3.2638680659670163
YGL181W,2.47576211894053,4.602198900549725,3.233383308345827,3.0569715142428784,4.271864067966017,5.392803598200899,3.9035482258870564
YGL185C,2.650174912543728,3.6646676661669164,2.800599700149925,3.6476761619190405,3.794102948525737,5.073463268365817,4.622188905547226
YGL186C,6.708645677161419,8.587706146926537,7.018490754622689,4.450274862568715,7.4497751124437785,7.955022488755622,5.299350324837581
YGL187C,4.379810094952524,6.144927536231884,6.364817591204398,5.854072963518241,4.651174412793603,5.327336331834083,4.561719140429785
YGL188C-A,28.25737131434283,26.399800099950024,40.324337831084456,17.632183908045977,17.032983508245877,18.909545227386307,20.596201899050474
YGL189C,32.81009495252374,38.03898050974513,40.86456771614193,31.339830084957523,23.616191904047977,17.90654672663668,27.573713143428286
YGL190C,7.155422288855572,10.433283358320839,6.695152423788106,10.331334332833583,7.242378810594703,9.165917041479261,8.802598700649675
YGL191W,3.703648175912044,4.147926036981509,4.354822588705647,2.9835082458770614,4.0009995002498755,5.308345827086457,3.0929535232383807
YGL194C,7.252873563218391,9.620189905047477,7.405797101449275,7.436281859070465,7.2988505747126435,7.805097451274363,7.822588705647177
YGL194C-A,3.5632183908045976,5.154922538730634,4.457771114442779,4.220889555222389,3.839080459770115,6.001499250374812,3.9940029985007497
YGL195W,6.145427286356822,5.891054472763618,7.1389305347326335,4.389305347326337,5.869065467266367,5.739130434782608,6.11344327836082
YGL196W,3.9610194902548725,5.32383808095952,4.348325837081459,4.509245377311344,4.3633183408295855,5.085957021489255,4.420789605197402
YGL197W,7.0099950024987505,8.554222888555723,6.044977511244378,6.087456271864068,7.374812593703148,7.500749625187407,7.502248875562219
YGL198W,9.059470264867565,17.652173913043477,5.5477261369315345,5.373313343328336,13.634182908545727,13.079960019990004,6.482758620689655
YGL200C,6.590704647676162,8.625687156421789,4.75512243878061,3.9625187406296853,8.432783608195901,9.335332333833083,5.7766116941529235
YGL201C,3.097951024487756,5.0209895052473765,2.548225887056472,3.2648675662168913,4.173413293353323,4.928035982008995,3.237381309345327
YGL202W,9.586706646676662,9.94352823588206,14.46376811594203,5.815092453773113,8.835582208895552,9.114442778610695,7.118440779610195
YGL203C,4.878060969515243,7.644177911044478,5.118440779610195,3.7971014492753623,5.501749125437281,7.146926536731634,3.7556221889055474
YGL206C,4.658170914542729,7.117941029485257,4.268365817091454,5.95352323838081,6.817091454272863,6.995002498750624,5.84207896051974
YGL207W,3.112943528235882,5.4987506246876565,2.915542228885557,4.382308845577211,5.439780109945027,5.437781109445277,5.3033483258370815
YGL208W,15.166416791604197,22.706146926536732,8.89655172413793,12.422788605697152,15.112443778110945,11.968515742128936,14.0039980009995
YGL209W,30.91454272863568,43.23238380809595,13.826086956521738,13.109445277361319,53.53673163418291,18.836581709145428,14.4127936031984
YGL210W,7.024487756121939,12.453773113443278,8.871064467766116,6.308845577211394,8.043978010994502,7.587206396801599,8.100449775112443
YGL211W,7.0834582708645675,8.529235382308846,5.740129935032484,5.544727636181909,7.512743628185907,7.28135932033983,5.371814092953524
YGL212W,2.92103948025987,3.395302348825587,2.2978510744627685,2.3878060969515245,3.156421789105447,4.831084457771114,2.887056471764118
YGL213C,3.3108445777111446,5.274862568715642,2.813593203398301,4.0944527736131935,4.476261869065468,5.219890054972514,4.7701149425287355
YGL215W,8.74312843578211,11.261369315342328,12.23488255872064,8.239880059970014,8.274862568715642,7.87656171914043,8.036981509245377
YGL216W,2.086456771614193,3.498750624687656,2.474762618690655,2.258870564717641,2.7541229385307346,3.5372313843078462,3.464767616191904
YGL219C,5.35632183908046,7.247376311844078,5.934032983508246,6.659670164917541,6.656171914042979,7.626186906546726,8.372813593203398
YGL220W,5.94752623688156,8.114442778610695,4.510744627686157,5.920539730134933,7.009495252373813,7.565217391304348,6.768615692153923
YGL221C,5.103948025987006,5.778110944527736,4.736131934032984,3.666166916541729,5.355322338830585,4.818090954522739,3.4527736131934033
YGL222C,6.632683658170914,8.979010494752623,7.993003498250874,7.6656671664167915,6.5187406296851576,6.8655672163918045,6.938030984507746
YGL223C,3.2683658170914542,4.165417291354323,3.753623188405797,3.727136431784108,3.5412293853073464,3.9270364817591203,4.37031484257871
YGL224C,7.260369815092454,10.976011994002999,13.295852073963019,6.960019990004998,8.327336331834083,8.222388805597202,8.035982008995502
YGL225W,8.511244377811094,10.707646176911544,8.274362818590705,6.395302348825587,8.031484257871064,6.699150424787606,6.893053473263368
YGL226C-A,4.546726636681659,6.5857071464267865,6.3523238380809595,6.963018490754623,6.620189905047476,7.257371314342828,8.156421789105448
YGL226W,4.907546226886557,6.541229385307346,4.138430784607696,3.75912043978011,6.136931534232883,6.706646676661669,5.290854572713643
YGL227W,2.83808095952024,4.6721639180409795,2.4772613693153422,3.1499250374812595,3.3523238380809595,4.291354322838581,3.470264867566217
YGL228W,3.3468265867066465,5.724137931034483,4.662668665667167,3.738630684657671,4.976511744127936,6.67816091954023,4.295852073963019
YGL229C,2.1714142928535733,3.4292853573213393,2.475262368815592,2.1519240379810096,3.046976511744128,4.226386806596702,3.190904547726137
YGL230C,2.0154922538730635,3.336831584207896,2.946526736631684,3.2383808095952022,3.267866066966517,5.340329835082459,4.35632183908046
YGL231C,5.486256871564218,7.406296851574213,6.738130934532734,8.0119940029985,9.31584207896052,9.529735132433784,8.164917541229386
YGL232W,3.7916041979010493,4.370814592703648,4.342828585707147,3.9035482258870564,4.0099950024987505,4.784107946026986,5.498250874562719
YGL233W,4.048975512243878,5.722138930534733,4.729135432283858,5.369315342328836,5.703648175912044,6.32383808095952,5.792603698150924
YGL234W,12.719140429785108,16.604197901049474,14.28335832083958,8.55672163918041,12.112443778110945,9.443778110944528,7.824087956021989
YGL236C,26.549225387306347,28.87856071964018,21.187406296851574,15.978010994502748,23.640679660169916,23.308345827086455,21.57471264367816
YGL237C,3.0079960019990004,4.56871564217891,2.79960019990005,3.247376311844078,4.27936031984008,5.844577711144428,4.459270364817591
YGL238W,6.008995502248876,6.655672163918041,6.057971014492754,4.360819590204898,6.135932033983009,7.606696651674163,6.231384307846077
